a,replicate,gen,num_dd, num_dwt, d_fitness
0.06,0,0,1492,0,1611.36
0.06,0,1,1310,605,1668.9
0.06,0,2,1135,902,1604.64
0.06,0,3,948,1075,1475.34
0.06,0,4,918,1071,1441.26
0.06,0,5,840,1128,1380.96
0.06,0,6,772,1329,1391.94
0.06,0,7,796,1238,1379.64
0.06,0,8,772,1268,1366.32
0.06,0,9,730,1303,1335.66
0.06,0,10,668,1349,1288.02
0.06,0,11,687,1465,1357.26
0.06,0,12,730,1503,1419.66
0.06,0,13,724,1522,1421.16
0.06,0,14,612,1466,1276.68
0.06,0,15,585,1419,1227.78
0.06,0,16,547,1381,1170.78
0.06,0,17,507,1432,1149.0
0.06,0,18,522,1409,1155.54
0.06,0,19,503,1417,1138.38
0.06,0,20,473,1437,1114.38
0.06,0,21,437,1333,1031.82
0.06,0,22,362,1343,955.02
0.06,0,23,312,1349,903.54
0.06,0,24,294,1294,861.0
0.06,0,25,281,1264,834.36
0.06,0,26,275,1289,838.38
0.06,0,27,213,1248,754.2
0.06,0,28,227,1157,731.1
0.06,0,29,196,1055,654.78
0.06,0,30,129,1071,589.14
0.06,0,31,138,940,543.84
0.06,0,32,102,867,474.3
0.06,0,33,64,833,418.98
0.06,0,34,51,740,365.88
0.06,0,35,51,644,325.56
0.06,0,36,35,558,272.16
0.06,0,37,29,489,236.7
0.06,0,38,16,422,194.52
0.06,0,39,16,353,165.54
0.06,0,40,10,316,143.52
0.06,0,41,9,297,134.46
0.06,0,42,5,264,116.28
0.06,0,43,7,210,95.76
0.06,0,44,2,168,72.72
0.06,0,45,4,135,61.02
0.06,0,46,1,91,39.3
0.06,0,47,0,79,33.18
0.06,0,48,0,81,34.02
0.06,0,49,3,64,30.12
0.06,0,50,0,51,21.42
0.06,0,51,0,26,10.92
0.06,0,52,0,22,9.24
0.06,0,53,0,15,6.3
0.06,0,54,0,3,1.26
0.06,0,55,0,1,0.42
0.06,0,56,0,0,0.0
0.06,1,0,1582,0,1708.56
0.06,1,1,1256,638,1624.44
0.06,1,2,1139,847,1585.86
0.06,1,3,1081,989,1582.86
0.06,1,4,1071,1207,1663.62
0.06,1,5,1010,1264,1621.68
0.06,1,6,1087,1356,1743.48
0.06,1,7,1077,1372,1739.4
0.06,1,8,990,1382,1649.64
0.06,1,9,1056,1488,1765.44
0.06,1,10,1027,1602,1782.0
0.06,1,11,996,1647,1767.42
0.06,1,12,1013,1682,1800.48
0.06,1,13,1081,1667,1867.62
0.06,1,14,1090,1689,1886.58
0.06,1,15,1103,1624,1873.32
0.06,1,16,1096,1700,1897.68
0.06,1,17,1114,1813,1964.58
0.06,1,18,1143,1704,1950.12
0.06,1,19,1103,1764,1932.12
0.06,1,20,1161,1728,1979.64
0.06,1,21,1192,1746,2020.68
0.06,1,22,1211,1788,2058.84
0.06,1,23,1243,1899,2140.02
0.06,1,24,1216,1930,2123.88
0.06,1,25,1161,1943,2069.94
0.06,1,26,1244,1860,2124.72
0.06,1,27,1270,1766,2113.32
0.06,1,28,1243,1855,2121.54
0.06,1,29,1324,1860,2211.12
0.06,1,30,1412,1815,2287.26
0.06,1,31,1358,1820,2231.04
0.06,1,32,1468,1968,2412.0
0.06,1,33,1444,1830,2328.12
0.06,1,34,1587,1749,2448.54
0.06,1,35,1655,1811,2548.02
0.06,1,36,1620,1690,2459.4
0.06,1,37,1861,1674,2712.96
0.06,1,38,1856,1785,2754.18
0.06,1,39,1873,1799,2778.42
