a,replicate,gen,num_dd,num_dwt,d_fitness
0.02,6,10,17,419,194.34
0.02,6,11,7,347,153.3
0.02,6,12,7,271,121.38
0.02,6,13,6,236,105.6
0.02,6,14,7,229,103.74
0.02,6,15,11,183,88.74
0.02,6,16,10,166,80.52
0.02,6,17,3,151,66.66
0.02,6,18,1,134,57.36
0.02,6,19,0,109,45.78
0.02,6,20,1,117,50.22
0.02,6,21,0,97,40.74
0.02,6,22,2,88,39.12
0.02,6,23,2,88,39.12
0.02,6,24,0,93,39.06
0.02,6,25,0,70,29.4
0.02,6,26,0,51,21.42
0.02,6,27,0,32,13.44
0.02,6,28,0,24,10.08
0.02,6,29,0,16,6.72
0.02,6,30,0,19,7.98
0.02,6,31,0,18,7.56
0.02,6,32,0,18,7.56
0.02,6,33,0,14,5.88
0.02,6,34,0,8,3.36
0.02,6,35,0,10,4.2
0.02,6,36,0,7,2.94
0.02,6,37,0,3,1.26
0.02,6,38,0,0,0
0.02,7,0,500,0,540
0.02,7,1,252,563,508.62
0.02,7,2,213,606,484.56
0.02,7,3,117,617,385.5
0.02,7,4,117,592,375
0.02,7,5,57,624,323.64
0.02,7,6,41,563,280.74
0.02,7,7,36,528,260.64
0.02,7,8,34,449,225.3
0.02,7,9,8,441,193.86
0.02,7,10,10,426,189.72
0.02,7,11,13,357,163.98
0.02,7,12,12,316,145.68
0.02,7,13,4,268,116.88
0.02,7,14,4,236,103.44
0.02,7,15,5,198,88.56
0.02,7,16,1,200,85.08
0.02,7,17,0,177,74.34
0.02,7,18,1,157,67.02
0.02,7,19,0,120,50.4
0.02,7,20,0,118,49.56
0.02,7,21,0,98,41.16
0.02,7,22,0,93,39.06
0.02,7,23,1,72,31.32
0.02,7,24,0,55,23.1
0.02,7,25,0,39,16.38
0.02,7,26,0,38,15.96
0.02,7,27,0,27,11.34
0.02,7,28,0,33,13.86
0.02,7,29,0,30,12.6
0.02,7,30,0,22,9.24
0.02,7,31,0,17,7.14
0.02,7,32,0,19,7.98
0.02,7,33,0,19,7.98
0.02,7,34,0,15,6.3
0.02,7,35,0,13,5.46
0.02,7,36,0,12,5.04
0.02,7,37,0,6,2.52
0.02,7,38,0,5,2.1
0.02,7,39,0,4,1.68
0.02,7,40,0,2,0.84
0.02,7,41,0,1,0.42
0.02,7,42,0,1,0.42
0.02,7,43,0,2,0.84
0.02,7,44,0,0,0
0.02,8,0,507,0,547.56
0.02,8,1,246,532,489.12
0.02,8,2,198,573,454.5
0.02,8,3,146,612,414.72
0.02,8,4,107,635,382.26
0.02,8,5,94,571,341.34
0.02,8,6,65,535,294.9
0.02,8,7,52,507,269.1
0.02,8,8,37,498,249.12
0.02,8,9,25,456,218.52
0.02,8,10,19,462,214.56
0.02,8,11,24,397,192.66
0.02,8,12,16,367,171.42
0.02,8,13,7,307,136.5
0.02,8,14,11,283,130.74
0.02,8,15,3,292,125.88
0.02,8,16,0,245,102.9
0.02,8,17,1,224,95.16
0.02,8,18,5,202,90.24
0.02,8,19,3,205,89.34
0.02,8,20,0,162,68.04
0.02,8,21,2,160,69.36
0.02,8,22,4,145,65.22
0.02,8,23,0,158,66.36
0.02,8,24,0,125,52.5
0.02,8,25,0,121,50.82
0.02,8,26,0,98,41.16
0.02,8,27,0,78,32.76
0.02,8,28,0,79,33.18
0.02,8,29,0,57,23.94
0.02,8,30,0,32,13.44
0.02,8,31,0,32,13.44
0.02,8,32,0,24,10.08
0.02,8,33,0,28,11.76
0.02,8,34,0,26,10.92
0.02,8,35,0,18,7.56
0.02,8,36,0,17,7.14
0.02,8,37,0,9,3.78
0.02,8,38,0,12,5.04
0.02,8,39,0,15,6.3
0.02,8,40,0,18,7.56
0.02,8,41,0,22,9.24
0.02,8,42,1,23,10.74
0.02,8,43,0,21,8.82
0.02,8,44,0,17,7.14
0.02,8,45,0,14,5.88
0.02,8,46,0,13,5.46
0.02,8,47,0,9,3.78
0.02,8,48,0,7,2.94
0.02,8,49,0,5,2.1
0.02,8,50,0,1,0.42
0.02,8,51,0,0,0
0.02,9,0,475,0,513
0.02,9,1,214,536,456.24
0.02,9,2,144,602,408.36
0.02,9,3,104,590,360.12
0.02,9,4,64,538,295.08
0.02,9,5,52,538,282.12
0.02,9,6,51,535,279.78
0.02,9,7,50,505,266.1
0.02,9,8,46,481,251.7
0.02,9,9,32,457,226.5
0.02,9,10,19,395,186.42
0.02,9,11,14,297,139.86
0.02,9,12,9,232,107.16
0.02,9,13,1,223,94.74
0.02,9,14,3,193,84.3
0.02,9,15,4,169,75.3
0.02,9,16,4,141,63.54
0.02,9,17,3,129,57.42
0.02,9,18,0,104,43.68
0.02,9,19,1,87,37.62
0.02,9,20,0,78,32.76
0.02,9,21,0,73,30.66
0.02,9,22,0,72,30.24
0.02,9,23,0,62,26.04
0.02,9,24,0,49,20.58
0.02,9,25,0,24,10.08
0.02,9,26,0,16,6.72
0.02,9,27,0,10,4.2
0.02,9,28,0,6,2.52
0.02,9,29,0,3,1.26
0.02,9,30,0,2,0.84
0.02,9,31,0,0,0
0.02,10,0,532,0,574.56
0.02,10,1,275,532,520.44
0.02,10,2,201,642,486.72
0.02,10,3,137,641,417.18
0.02,10,4,127,678,421.92
0.02,10,5,94,655,376.62
0.02,10,6,61,617,325.02
0.02,10,7,55,529,281.58
0.02,10,8,33,539,262.02
0.02,10,9,36,454,229.56
0.02,10,10,26,392,192.72
0.02,10,11,9,396,176.04
0.02,10,12,21,337,164.22
0.02,10,13,18,301,145.86
0.02,10,14,5,298,130.56
0.02,10,15,7,254,114.24
0.02,10,16,4,209,92.1
0.02,10,17,3,178,78
0.02,10,18,1,139,59.46
0.02,10,19,1,131,56.1
0.02,10,20,0,119,49.98
0.02,10,21,0,111,46.62
0.02,10,22,0,105,44.1
0.02,10,23,0,101,42.42
0.02,10,24,0,81,34.02
0.02,10,25,1,76,33
0.02,10,26,1,59,25.86
0.02,10,27,0,53,22.26
0.02,10,28,0,42,17.64
0.02,10,29,0,32,13.44
0.02,10,30,0,28,11.76
0.02,10,31,0,21,8.82
0.02,10,32,0,18,7.56
0.02,10,33,0,21,8.82
0.02,10,34,0,17,7.14
0.02,10,35,0,19,7.98
0.02,10,36,0,11,4.62
0.02,10,37,0,12,5.04
0.02,10,38,0,13,5.46
0.02,10,39,0,13,5.46
0.02,10,40,0,14,5.88
0.02,10,41,0,13,5.46
0.02,10,42,0,6,2.52
0.02,10,43,0,6,2.52
0.02,10,44,0,5,2.1
0.02,10,45,0,5,2.1
0.02,10,46,0,3,1.26
0.02,10,47,0,2,0.84
0.02,10,48,0,1,0.42
0.02,10,49,0,3,1.26
0.02,10,50,0,3,1.26
0.02,10,51,0,3,1.26
0.02,10,52,0,1,0.42
0.02,10,53,0,1,0.42
0.02,10,54,0,3,1.26
0.02,10,55,0,3,1.26
0.02,10,56,0,4,1.68
0.02,10,57,0,6,2.52
0.02,10,58,0,0,0
0.02,11,0,531,0,573.48
0.02,11,1,273,477,495.18
0.02,11,2,153,617,424.38
0.02,11,3,163,639,444.42
0.02,11,4,118,669,408.42
0.02,11,5,61,638,333.84
0.02,11,6,65,508,283.56
0.02,11,7,61,528,287.64
0.02,11,8,29,505,243.42
0.02,11,9,27,483,232.02
0.02,11,10,24,416,200.64
0.02,11,11,22,376,181.68
0.02,11,12,30,353,180.66
0.02,11,13,11,306,140.4
0.02,11,14,10,244,113.28
0.02,11,15,4,218,95.88
0.02,11,16,1,168,71.64
0.02,11,17,3,171,75.06
0.02,11,18,2,172,74.4
0.02,11,19,3,144,63.72
0.02,11,20,4,136,61.44
0.02,11,21,0,120,50.4
0.02,11,22,1,122,52.32
0.02,11,23,3,80,36.84
0.02,11,24,0,79,33.18
0.02,11,25,0,60,25.2
0.02,11,26,0,63,26.46
0.02,11,27,0,41,17.22
0.02,11,28,0,26,10.92
0.02,11,29,0,29,12.18
0.02,11,30,0,17,7.14
0.02,11,31,0,8,3.36
0.02,11,32,0,3,1.26
0.02,11,33,0,4,1.68
0.02,11,34,0,1,0.42
0.02,11,35,0,0,0
0.02,12,0,539,0,582.12
0.02,12,1,209,471,423.54
0.02,12,2,143,560,389.64
0.02,12,3,121,574,371.76
0.02,12,4,98,549,336.42
0.02,12,5,62,519,284.94
0.02,12,6,41,447,232.02
0.02,12,7,24,456,217.44
0.02,12,8,25,436,210.12
0.02,12,9,17,389,181.74
0.02,12,10,14,333,154.98
0.02,12,11,11,285,131.58
0.02,12,12,8,272,122.88
0.02,12,13,6,244,108.96
0.02,12,14,6,215,96.78
0.02,12,15,3,179,78.42
0.02,12,16,1,166,70.8
0.02,12,17,0,133,55.86
0.02,12,18,3,126,56.16
0.02,12,19,5,86,41.52
0.02,12,20,0,76,31.92
0.02,12,21,0,67,28.14
0.02,12,22,0,49,20.58
0.02,12,23,0,41,17.22
0.02,12,24,0,40,16.8
0.02,12,25,0,26,10.92
0.02,12,26,0,25,10.5
0.02,12,27,0,22,9.24
0.02,12,28,0,12,5.04
0.02,12,29,0,3,1.26
0.02,12,30,0,3,1.26
0.02,12,31,0,6,2.52
0.02,12,32,0,2,0.84
0.02,12,33,0,2,0.84
0.02,12,34,0,1,0.42
0.02,12,35,0,0,0
0.02,13,0,548,0,591.84
0.02,13,1,281,533,527.34
0.02,13,2,179,637,460.86
0.02,13,3,126,631,401.1
0.02,13,4,80,618,345.96
0.02,13,5,58,577,304.98
0.02,13,6,43,484,249.72
0.02,13,7,29,425,209.82
0.02,13,8,28,341,173.46
0.02,13,9,19,319,154.5
0.02,13,10,9,297,134.46
0.02,13,11,14,241,116.34
0.02,13,12,2,238,102.12
0.02,13,13,7,198,90.72
0.02,13,14,2,164,71.04
0.02,13,15,1,122,52.32
0.02,13,16,1,102,43.92
0.02,13,17,0,99,41.58
0.02,13,18,0,59,24.78
0.02,13,19,0,58,24.36
0.02,13,20,0,42,17.64
0.02,13,21,0,30,12.6
0.02,13,22,0,26,10.92
0.02,13,23,0,22,9.24
0.02,13,24,0,12,5.04
0.02,13,25,0,13,5.46
0.02,13,26,0,10,4.2
0.02,13,27,0,4,1.68
0.02,13,28,0,6,2.52
0.02,13,29,0,5,2.1
0.02,13,30,0,2,0.84
0.02,13,31,0,4,1.68
0.02,13,32,0,5,2.1
0.02,13,33,0,4,1.68
0.02,13,34,0,6,2.52
0.02,13,35,0,9,3.78
0.02,13,36,0,2,0.84
0.02,13,37,0,1,0.42
0.02,13,38,0,2,0.84
0.02,13,39,0,1,0.42
0.02,13,40,0,1,0.42
0.02,13,41,0,0,0
0.02,14,0,500,0,540
0.02,14,1,224,524,462
0.02,14,2,134,675,428.22
0.02,14,3,97,619,364.74
0.02,14,4,85,585,337.5
0.02,14,5,70,576,317.52
0.02,14,6,47,521,269.58
0.02,14,7,36,445,225.78
0.02,14,8,32,426,213.48
0.02,14,9,14,423,192.78
0.02,14,10,23,331,163.86
0.02,14,11,8,315,140.94
0.02,14,12,7,270,120.96
0.02,14,13,6,231,103.5
0.02,14,14,1,197,83.82
0.02,14,15,4,153,68.58
0.02,14,16,1,142,60.72
0.02,14,17,2,129,56.34
0.02,14,18,1,119,51.06
0.02,14,19,0,131,55.02
0.02,14,20,1,121,51.9
0.02,14,21,0,104,43.68
0.02,14,22,1,99,42.66
0.02,14,23,2,82,36.6
0.02,14,24,2,62,28.2
0.02,14,25,0,57,23.94
0.02,14,26,0,57,23.94
0.02,14,27,0,39,16.38
0.02,14,28,0,42,17.64
0.02,14,29,1,35,15.78
0.02,14,30,0,39,16.38
0.02,14,31,0,47,19.74
0.02,14,32,0,36,15.12
0.02,14,33,0,32,13.44
0.02,14,34,0,26,10.92
0.02,14,35,0,25,10.5
0.02,14,36,0,15,6.3
0.02,14,37,0,12,5.04
0.02,14,38,0,9,3.78
0.02,14,39,0,4,1.68
0.02,14,40,0,3,1.26
0.02,14,41,0,3,1.26
0.02,14,42,0,0,0
0.02,15,0,569,0,614.52
0.02,15,1,271,488,497.64
0.02,15,2,181,607,450.42
0.02,15,3,135,522,365.04
0.02,15,4,81,626,350.4
0.02,15,5,89,561,331.74
0.02,15,6,58,523,282.3
0.02,15,7,43,507,259.38
0.02,15,8,38,478,241.8
0.02,15,9,16,422,194.52
0.02,15,10,21,359,173.46
0.02,15,11,6,372,162.72
0.02,15,12,9,318,143.28
0.02,15,13,6,254,113.16
0.02,15,14,3,205,89.34
0.02,15,15,4,193,85.38
0.02,15,16,0,142,59.64
0.02,15,17,0,124,52.08
0.02,15,18,3,106,47.76
0.02,15,19,2,99,43.74
0.02,15,20,2,85,37.86
0.02,15,21,1,74,32.16
0.02,15,22,0,65,27.3
0.02,15,23,0,56,23.52
0.02,15,24,0,47,19.74
0.02,15,25,0,42,17.64
0.02,15,26,0,38,15.96
0.02,15,27,0,32,13.44
0.02,15,28,0,25,10.5
0.02,15,29,0,22,9.24
0.02,15,30,0,24,10.08
0.02,15,31,0,25,10.5
0.02,15,32,0,13,5.46
0.02,15,33,0,8,3.36
0.02,15,34,0,5,2.1
0.02,15,35,0,5,2.1
0.02,15,36,0,0,0
0.02,16,0,541,0,584.28
0.02,16,1,288,551,542.46
0.02,16,2,186,646,472.2
0.02,16,3,141,630,416.88
0.02,16,4,101,604,362.76
0.02,16,5,65,641,339.42
0.02,16,6,49,538,278.88
0.02,16,7,21,494,230.16
0.02,16,8,32,451,223.98
0.02,16,9,24,378,184.68
0.02,16,10,11,325,148.38
0.02,16,11,5,316,138.12
0.02,16,12,10,267,122.94
0.02,16,13,5,233,103.26
0.02,16,14,7,184,84.84
0.02,16,15,3,134,59.52
0.02,16,16,3,151,66.66
0.02,16,17,2,128,55.92
0.02,16,18,1,109,46.86
0.02,16,19,2,110,48.36
0.02,16,20,0,77,32.34
0.02,16,21,0,79,33.18
0.02,16,22,0,64,26.88
0.02,16,23,1,74,32.16
0.02,16,24,0,66,27.72
0.02,16,25,0,61,25.62
0.02,16,26,0,67,28.14
0.02,16,27,0,52,21.84
0.02,16,28,0,46,19.32
0.02,16,29,0,34,14.28
0.02,16,30,0,29,12.18
0.02,16,31,0,23,9.66
0.02,16,32,0,21,8.82
0.02,16,33,0,16,6.72
0.02,16,34,0,14,5.88
0.02,16,35,0,16,6.72
0.02,16,36,0,8,3.36
0.02,16,37,0,6,2.52
0.02,16,38,0,7,2.94
0.02,16,39,0,11,4.62
0.02,16,40,0,15,6.3
0.02,16,41,0,12,5.04
0.02,16,42,0,13,5.46
0.02,16,43,0,9,3.78
0.02,16,44,0,16,6.72
0.02,16,45,0,18,7.56
0.02,16,46,0,13,5.46
0.02,16,47,0,8,3.36
0.02,16,48,0,5,2.1
0.02,16,49,0,2,0.84
0.02,16,50,0,1,0.42
0.02,16,51,0,1,0.42
0.02,16,52,0,0,0
0.02,17,0,546,0,589.68
0.02,17,1,284,583,551.58
0.02,17,2,207,679,508.74
0.02,17,3,138,668,429.6
0.02,17,4,106,639,382.86
0.02,17,5,76,603,335.34
0.02,17,6,60,545,293.7
0.02,17,7,49,525,273.42
0.02,17,8,24,507,238.86
0.02,17,9,25,420,203.4
0.02,17,10,26,401,196.5
0.02,17,11,12,334,153.24
0.02,17,12,6,328,144.24
0.02,17,13,13,274,129.12
0.02,17,14,7,221,100.38
0.02,17,15,1,193,82.14
0.02,17,16,3,149,65.82
0.02,17,17,1,136,58.2
0.02,17,18,2,103,45.42
0.02,17,19,0,84,35.28
0.02,17,20,0,73,30.66
0.02,17,21,1,64,27.96
0.02,17,22,0,64,26.88
0.02,17,23,1,42,18.72
0.02,17,24,0,33,13.86
0.02,17,25,0,28,11.76
0.02,17,26,0,27,11.34
0.02,17,27,0,16,6.72
0.02,17,28,0,19,7.98
0.02,17,29,0,11,4.62
0.02,17,30,0,11,4.62
0.02,17,31,0,7,2.94
0.02,17,32,0,7,2.94
0.02,17,33,0,11,4.62
0.02,17,34,0,10,4.2
0.02,17,35,0,12,5.04
0.02,17,36,0,9,3.78
0.02,17,37,0,2,0.84
0.02,17,38,0,2,0.84
0.02,17,39,0,0,0
0.02,18,0,537,0,579.96
0.02,18,1,222,508,453.12
0.02,18,2,168,531,404.46
0.02,18,3,105,535,338.1
0.02,18,4,79,567,323.46
0.02,18,5,60,460,258
0.02,18,6,39,444,228.6
0.02,18,7,39,440,226.92
0.02,18,8,29,442,216.96
0.02,18,9,15,378,174.96
0.02,18,10,9,320,144.12
0.02,18,11,7,251,112.98
0.02,18,12,5,207,92.34
0.02,18,13,3,193,84.3
0.02,18,14,8,174,81.72
0.02,18,15,7,172,79.8
0.02,18,16,3,153,67.5
0.02,18,17,5,144,65.88
0.02,18,18,5,131,60.42
0.02,18,19,3,116,51.96
0.02,18,20,0,107,44.94
0.02,18,21,1,92,39.72
0.02,18,22,1,76,33
0.02,18,23,0,60,25.2
0.02,18,24,0,40,16.8
0.02,18,25,0,35,14.7
0.02,18,26,0,34,14.28
0.02,18,27,1,37,16.62
0.02,18,28,0,37,15.54
0.02,18,29,0,28,11.76
0.02,18,30,0,21,8.82
0.02,18,31,0,21,8.82
0.02,18,32,0,28,11.76
0.02,18,33,2,27,13.5
0.02,18,34,0,20,8.4
0.02,18,35,0,25,10.5
0.02,18,36,0,17,7.14
0.02,18,37,0,12,5.04
0.02,18,38,0,11,4.62
0.02,18,39,0,11,4.62
0.02,18,40,0,10,4.2
0.02,18,41,0,3,1.26
0.02,18,42,0,0,0
0.02,19,0,562,0,606.96
0.02,19,1,271,631,557.7
0.02,19,2,167,702,475.2
0.02,19,3,144,684,442.8
0.02,19,4,114,691,413.34
0.02,19,5,85,661,369.42
0.02,19,6,65,597,320.94
0.02,19,7,38,557,274.98
0.02,19,8,39,521,260.94
0.02,19,9,28,507,243.18
0.02,19,10,29,432,212.76
0.02,19,11,16,421,194.1
0.02,19,12,14,396,181.44
0.02,19,13,7,324,143.64
0.02,19,14,10,293,133.86
0.02,19,15,10,258,119.16
0.02,19,16,3,215,93.54
0.02,19,17,2,199,85.74
0.02,19,18,4,179,79.5
0.02,19,19,2,156,67.68
0.02,19,20,1,156,66.6
0.02,19,21,0,153,64.26
0.02,19,22,1,108,46.44
0.02,19,23,0,101,42.42
0.02,19,24,1,98,42.24
0.02,19,25,0,95,39.9
0.02,19,26,1,77,33.42
0.02,19,27,0,55,23.1
0.02,19,28,0,42,17.64
0.02,19,29,0,31,13.02
0.02,19,30,0,24,10.08
0.02,19,31,0,19,7.98
0.02,19,32,0,30,12.6
0.02,19,33,0,19,7.98
0.02,19,34,0,11,4.62
0.02,19,35,0,3,1.26
0.02,19,36,0,1,0.42
0.02,19,37,0,2,0.84
0.02,19,38,0,1,0.42
0.02,19,39,0,0,0
0.02,0,0,566,0,611.28
0.02,0,1,264,491,491.34
0.02,0,2,178,564,429.12
0.02,0,3,144,575,397.02
0.02,0,4,123,588,379.8
0.02,0,5,112,635,387.66
0.02,0,6,98,656,381.36
0.02,0,7,98,662,383.88
0.02,0,8,52,598,307.32
0.02,0,9,35,553,270.06
0.02,0,10,23,470,222.24
0.02,0,11,24,436,209.04
0.02,0,12,10,384,172.08
0.02,0,13,13,322,149.28
0.02,0,14,9,266,121.44
0.02,0,15,6,224,100.56
0.02,0,16,6,188,85.44
0.02,0,17,1,173,73.74
0.02,0,18,1,131,56.1
0.02,0,19,2,121,52.98
0.02,0,20,1,107,46.02
0.02,0,21,0,80,33.6
0.02,0,22,1,72,31.32
0.02,0,23,0,61,25.62
0.02,0,24,0,44,18.48
0.02,0,25,0,36,15.12
0.02,0,26,0,22,9.24
0.02,0,27,0,11,4.62
0.02,0,28,0,8,3.36
0.02,0,29,0,2,0.84
0.02,0,30,0,1,0.42
0.02,0,31,0,1,0.42
0.02,0,32,0,1,0.42
0.02,0,33,0,2,0.84
0.02,0,34,0,4,1.68
0.02,0,35,0,2,0.84
0.02,0,36,0,2,0.84
0.02,0,37,0,0,0
0.02,1,0,576,0,622.08
0.02,1,1,283,511,520.26
0.02,1,2,172,581,429.78
0.02,1,3,134,587,391.26
0.02,1,4,101,546,338.4
0.02,1,5,58,553,294.9
0.02,1,6,65,541,297.42
0.02,1,7,29,507,244.26
0.02,1,8,25,448,215.16
0.02,1,9,27,404,198.84
0.02,1,10,22,386,185.88
0.02,1,11,15,311,146.82
0.02,1,12,8,279,125.82
